Station	VariableType	Variable common name	Variable scientific name	Value	Unit	SampleMatrix
1012	PCB	"3,4,4',5-tetrachlorobiphenyl (PCB 81)"	"3,4,4',5-tetrachlorobiphenyl"	0.73	ng/g dwt	Surface sediment
1012	Insecticides	"p,p'-methoxychlor (methoxychlor)"	"1-methoxy-4-[2,2,2-trichloro-1-(4-methoxyphenyl)ethyl]benzene"	0.76	ng/g dwt	Surface sediment
1012	PCB	"1-chloro-2-(2-chlorophenyl)benzene/1,3-dichloro-2-phenylbenzene (PCB 4/10)"	"2,2'-dichlorobiphenyl/2,6-Dichlorobiphenyl"	0.77	ng/g dwt	Surface sediment
1012	PCB	"2,2',6-trichlorobiphenyl (PCB 19)"	"1,3-dichloro-2-(2-chlorophenyl)benzene"	1.00	ng/g dwt	Surface sediment
1012	PCB	"2,3,4'-trichlorobiphenyl (PCB 22)"	"1,2-dichloro-3-(4-chlorophenyl)benzene"	1.21	ng/g dwt	Surface sediment
1012	PCB	CL3-PCB-36	"3,3',5-trichlorobiphenyl"	1.21	ng/g dwt	Surface sediment
1012	PCB	CL3-PCB-39	"3,4',5-trichlorobiphenyl"	1.21	ng/g dwt	Surface sediment
1012	Pesticides	"o,p'-DDE (2,4'-DDE)"	"1-chloro-2-[2,2-dichloro-1-(4-chlorophenyl)ethenyl]benzene"	1.22	ng/g dwt	Surface sediment
1012	PCB	"1,2-dichloro-4-(4-chlorophenyl)benzene (PCB 37)"	"3,4,4'-trichlorobiphenyl"	1.22	ng/g dwt	Surface sediment
1012	PCB	CL3-PCB-38	"3,4,5-trichlorobiphenyl"	1.22	ng/g dwt	Surface sediment
1012	PCB	PCB 34/23	"2,3',5'-trichlorobiphenyl/2,3,5-trichlorobiphenyl"	1.27	ng/g dwt	Surface sediment
1012	PCB	"2,3',4-trichlorobiphenyl (PCB 25)"	"2,4-dichloro-1-(3-chlorophenyl)benzene"	1.27	ng/g dwt	Surface sediment
1012	PCB	"2,3',5-trichlorobiphenyl (PCB 26)"	"1,4-dichloro-2-(3-chlorophenyl)benzene"	1.27	ng/g dwt	Surface sediment
1012	PCB	"2,4,5-trichlorobiphenyl (PCB 29)"	"1,2,4-trichloro-5-phenylbenzene"	1.27	ng/g dwt	Surface sediment
1012	PCB	"2,2',3,3'-tetrachlorobiphenyl (PCB 40)"	"1,2-dichloro-3-(2,3-dichlorophenyl)benzene"	1.43	ng/g dwt	Surface sediment
1012	PCB	CL4-PCB-57	"2,3,3',5-tetrachlorobiphenyl"	1.43	ng/g dwt	Surface sediment
1012	PCB	CL4-PCB-58	"2,3,3',5'-tetrachlorobiphenyl"	1.43	ng/g dwt	Surface sediment
1012	PCB	CL4-PCB-67	"2,3',4,5-tetrachlorobiphenyl"	1.43	ng/g dwt	Surface sediment
1012	PCB	"2,3,6/2,3',6-trichlorobiphenyl (PCB 24/27)"	"1,2,4-trichloro-3-phenylbenzene/1,3-dichloro-2-(3-chlorophenyl)benzene"	1.50	ng/g dwt	Surface sediment
1012	Insecticides	Heptachlor epoxide	"1,6,8,9,10,11,11-heptachloro-4-oxatetracyclo[6.2.1.0^{2,7}.0^{3,5}]undec-9-eneHEPTACHLOR EPOXIDE"	127.00	ng/g dwt	Surface sediment
1012	Pesticides	delta-benzene hexachloride OR delta-(hexachlorocyclohexane OR hexachlorane OR BHC OR HCH)	"1,2,3,4,5,6-hexachlorocyclohexane"	2.73	ng/g dwt	Surface sediment
1012	Insecticides	Mirex	"1,2,3,4,5,5,6,7,8,9,10,10-dodecachloropentacyclo[5.3.0.02,6.03,9.04,8]decane"	3.84	ng/g dwt	Surface sediment
1012	Organochlorine	beta-benzene hexachloride OR beta-(hexachlorocyclohexane OR hexachlorane OR BHC OR HCH)	"1,2,3,4,5,6-hexachlorocyclohexane"	5.04	ng/g dwt	Surface sediment
1012	Insecticides	Heptachlor	"1,5,7,8,9,10,10-heptachlorotricyclo[5.2.1.0^{2,6}]deca-3,8-diene"	6.70	ng/g dwt	Surface sediment
1012	Insecticides	Endrin	"3,4,5,6,13,13-hexachloro-10-oxapentacyclo[6.3.1.1^{3,6}.0^{2,7}.0^{9,11}]tridec-4-ene"	7.31	ng/g dwt	Surface sediment
1012	Pesticides	Oxychlordane	"1,5,6,8,9,10,11,11-octachloro-4-oxatetracyclo[6.2.1.0^{2,7}.0^{3,5}]undec-9-ene"	8.79	ng/g dwt	Surface sediment
1012	Metal	Aluminum total recoverable	Aluminum	18800.00	ｵg/g	Surface sediment
1012	Metal	Antimony total recoverable	Antimony	0.30	ｵg/g	Surface sediment
1012	Metal	Arsenic total recoverable	Arsenic	6.00	ｵg/g	Surface sediment
1012	Metal	Barium total recoverable	Barium	140.00	ｵg/g	Surface sediment
1012	Metal	Beryllium total recoverable	Beryllium	0.69	ｵg/g	Surface sediment
1012	Metal	Bismuth total recoverable	Bismuth	1.40	ｵg/g	Surface sediment
1012	Metal	Boron total recoverable	Boron	22.70	ｵg/g	Surface sediment
1012	Metal	Cadmium total recoverable	Cadmium	1.90	ｵg/g	Surface sediment
1012	Metal	Cesium total recoverable	Cesium	1.44	ｵg/g	Surface sediment
1012	Metal	Chromium total recoverable	Chromium	57.00	ｵg/g	Surface sediment
1012	Metal	Cobalt total recoverable	Cobalt	7.30	ｵg/g	Surface sediment
1012	Metal	Copper  total recoverable	Copper	138.00	ｵg/g	Surface sediment
1012	Metal	Gallium total recoverable	Gallium	5.68	ｵg/g	Surface sediment
1012	Metal	Germanium total recoverable	Germanium	0.41	ｵg/g	Surface sediment
1012	Metal	Iron total recoverable	Iron	22200.00	ｵg/g	Surface sediment
1012	Metal	Lead total recoverable	Lead	208.00	ｵg/g	Surface sediment
1012	Metal	Lithium total recoverable	Lithium	14.40	ｵg/g	Surface sediment
1012	Metal	Manganese total recoverable	Manganese	413.00	ｵg/g	Surface sediment
1012	Metal	Mercury total	Mercury	0.46	mg/kg	Surface sediment
1012	Metal	Molybdenum total recoverable	Molybdenum	1.40	ｵg/g	Surface sediment
1012	Metal	Nickel  total recoverable	Nickel	24.10	ｵg/g	Surface sediment
1012	Metal	Niobium total recoverable	Niobium	0.05	ｵg/g	Surface sediment
1012	Metal	Palladium total recoverable	Palladium	0.02	ｵg/g	Surface sediment
1012	Metal	Platinum total recoverable	Platinum	0.01	ｵg/g	Surface sediment
1012	Metal	Rhodium total recoverable	Rhodium	0.01	ｵg/g	Surface sediment
1012	Metal	Rubidium total recoverable	Rubidium	27.60	ｵg/g	Surface sediment
1012	Metal	Scandium total recoverable	Scandium	4.84	ｵg/g	Surface sediment
1012	Metal	Selenium total recoverable	Selenium	1.00	ｵg/g	Surface sediment
1012	Metal	Silver total recoverable	Silver	1.54	ｵg/g	Surface sediment
1012	Metal	Strontium total recoverable	Strontium	120.00	ｵg/g	Surface sediment
1012	Metalloids	Total recoverable tellurium	Tellurium	0.02	ｵg/g	Surface sediment
1012	Metal	Thallium total recoverable	Thallium	0.27	ｵg/g	Surface sediment
1012	Metal	Tin total recoverable	Tin	9.48	ｵg/g	Surface sediment
1012	Metal	Titanium total recoverable	Titanium	130.00	ｵg/g	Surface sediment
1012	Metal	Tungsten total recoverable	Tungsten	0.02	ｵg/g	Surface sediment
1012	Metal	Uranium total recoverable	Uranium	0.89	ｵg/g	Surface sediment
1012	Metal	Vanadium total recoverable	Vanadium	40.00	ｵg/g	Surface sediment
1012	Metal	Yttrium total recoverable	Yttrium	13.80	ｵg/g	Surface sediment
1012	Metal	Zinc total recoverable	Zinc	371.00	ｵg/g	Surface sediment
1012	Metal	Zirconium total recoverable	Zirconium	23.80	ｵg/g	Surface sediment
1012	Rare Earth	Cerium total recoverable	Cerium	34.20	ｵg/g	Surface sediment
1012	Rare Earth	Lanthanum total recoverable	Lanthanum	15.40	ｵg/g	Surface sediment
1012	Aromatic	Acenaphthylene	acenaphthylene	49.70	ng/g	Surface sediment
1012	Aromatic	2-methylnaphthalene	2-methylnaphthalene	162.00	ng/g	Surface sediment
1012	Aromatic	Dibenzothiophene	"8-thiatricyclo[7.4.0.0^{2,7}]trideca-1(13),2,4,6,9,11-hexaene"	163.00	ng/g	Surface sediment
1012	Aromatic	Acenaphthene	"1,2-dihydroacenaphthylene"	172.00	ng/g	Surface sediment
1012	Aromatic	"2,6-dimethylnaphthalene"	"2,6-dimethylnaphthalene"	177.00	ng/g	Surface sediment
1012	Aromatic	Fluorene	9H-fluorene	189.00	ng/g	Surface sediment
1012	Aromatic	Naphthalene	naphthalene	223.00	ng/g	Surface sediment
1012	Aromatic	"2,3,5-trimethylnaphthalene"	"2,3,5-trimethylnaphthalene"	237.00	ng/g	Surface sediment
1012	Aromatic	"Dibenzo(a,h)anthracene"	"pentacyclo[12.8.0.0^{3,12}.0^{4,9}.0^{15,20}]docosa-1,3(12),4,6,8,10,13,15,17,19,21-undecaene"	249.00	ng/g	Surface sediment
1012	Aromatic	1-methylphenanthrene	1-methylphenanthrene	279.00	ng/g	Surface sediment
1012	Aromatic	Perylene	perylene	395.00	ng/g	Surface sediment
1012	Aromatic	p-naphthalene	anthracene	496.00	ng/g	Surface sediment
1012	Aromatic	"Indeno(1,2,3-c,d)pyrene"	"hexacyclo[16.3.1.0^{2,7}.0^{8,21}.0^{11,20}.0^{14,19}]docosa-1(22),2,4,6,8(21),9,11(20),12,14(19),15,17-undecaene"	996.00	ng/g	Surface sediment
1012	Aromatic	"Benzo(g,h,i)perylene"	"hexacyclo[12.8.0.0^{2,11}.0^{3,8}.0^{4,21}.0^{17,22}]docosa-1(14),2(11),3(8),4,6,9,12,15,17(22),18,20-undecaene"	1040.00	ng/g	Surface sediment
1012	Aromatic	Benzo(b)fluoranthene	"pentacyclo[10.7.1.0^{2,7}.0^{8,20}.0^{13,18}]icosa-1(19),2,4,6,8(20),9,11,13,15,17-decaene"	1250.00	ng/g	Surface sediment
1012	Aromatic	Benzo(a)anthracene	tetraphene	1320.00	ng/g	Surface sediment
1012	Aromatic	Benzo(e)pyrene	"pentacyclo[10.6.2.0^{2,7}.0^{8,20}.0^{15,19}]icosa-1(18),2,4,6,8,10,12,14,16,19-decaene"	1360.00	ng/g	Surface sediment
1012	Aromatic	Benzo(a)pyrene	benzo[a]pyrene	1380.00	ng/g	Surface sediment
1012	Aromatic	"Benzo(j,k)fluoranthenes"	"benzo(j,k)fluoranthenes"	1520.00	ng/g	Surface sediment
1012	Aromatic	Benzo(a)phenanthrene	chrysene	1660.00	ng/g	Surface sediment
1012	Aromatic	Phenanthrene	phenanthrene	2330.00	ng/g	Surface sediment
1012	Aromatic	Benzophenanthrene	pyrene	3030.00	ng/g	Surface sediment
1012	Aromatic	Fluoranthene	Fluoranthene	3420.00	ng/g	Surface sediment
1012	Halogenated Monoaromatic	Pentachlorobenzene	"1,2,3,4,5-pentachlorobenzene"	0.39	ng/g dwt	Surface sediment
1012	Halogenated (Substituted Aromatic)	Hexachlorobenzene	"1,2,3,4,5,6-hexachlorobenzene"	0.72	ng/g dwt	Surface sediment
1012	Halogenated (Substituted Aliphatic)	Hexachlorobutadiene	"hexachlorobuta-1,3-diene"	0.06	ng/g dwt	Surface sediment
1012	Halogenated Monoaromatic	alpha-benzene hexachloride OR alpha-(hexachlorocyclohexane OR hexachlorane OR BHC OR HCH)	"1,2,3,4,5,6-hexachlorocyclohexane"	4.94	ng/g dwt	Surface sediment
1346	PCB	CL6-PCB-152	"2,2',3,5,6,6'-hexachlorobiphenyl"	0.07	ng/g dwt	Surface sediment
1346	PCB	"2,2',3,3',4,6-hexachlorobiphenyl (PCB 131)/2,2',3,4,5,6-hexachlorobiphenyl (PCB 142)"	"1,2,3,5-tetrachloro-4-(2,3-dichlorophenyl)benzene/1,2,3,4,5-pentachloro-6-(2-chlorophenyl)benzene"	0.08	ng/g dwt	Surface sediment
1346	PCB	CL6-PCB-150	"2,2',3,4',6,6'-hexachlorobiphenyl"	0.08	ng/g dwt	Surface sediment
1346	PCB	CL6-PCB-148	"2,2',3,4',5,6'-hexachlorobiphenyl"	0.09	ng/g dwt	Surface sediment
1346	PCB	PCB 140	"2,2',3,4,4',6'-hexachlorobiphenyl"	0.10	ng/g dwt	Surface sediment
1346	PCB	CL4-PCB-54	"2,2',6,6'-tetrachlorobiphenyl"	0.14	ng/g dwt	Surface sediment
1346	PCB	CL5-PCB-96	"2,2',3,6,6'-pentachlorobiphenyl"	0.16	ng/g dwt	Surface sediment
1346	PCB	"2,2',3,3',4,5',6-heptachlorobiphenyl (PCB 175)"	"1,2,3,5-tetrachloro-4-(2,3,5-trichlorophenyl)benzene"	0.16	ng/g dwt	Surface sediment
1346	PCB	"2,3,3',4,4',5',6-heptachlorobiphenyl (PCB 191)"	"1,2,3,5-tetrachloro-4-(3,4,5-trichlorophenyl)benzene"	0.16	ng/g dwt	Surface sediment
1346	PCB	PCB 103	"2,2',4,5',6-pentachlorobiphenyl"	0.18	ng/g dwt	Surface sediment
1346	PCB	"1,2,3,4-tetrachloro-5-(3,5-dichlorophenyl)benzene (PCB 159)"	"2,3,3',4,5,5'-Hexachlorobiphenyl"	0.18	ng/g dwt	Surface sediment
1346	PCB	Decachlorobiphenyl (PCB 209)	"1,2,3,4,5-pentachloro-6-(pentachlorophenyl)benzene"	0.24	ng/g dwt	Surface sediment
1346	PCB	PCB 98/102	"2,2',3,4',6'-pentachlorobiphenyl/2,2',4,5,6'-pentachlorobiphenyl"	0.25	ng/g dwt	Surface sediment
1346	PCB	PCB 200	"2,2',3,3',4,5,6,6'-octachlorobiphenyl"	0.26	ng/g dwt	Surface sediment
1346	PCB	CL6-PCB-133	"2,2',3,3',5,5'-hexachlorobiphenyl"	0.29	ng/g dwt	Surface sediment
1346	PCB	"2,2',3,3',4,5',6,6'-octachlorobiphenyl (PCB 201)"	"1,2,3,5-tetrachloro-4-(2,3,5,6-tetrachlorophenyl)benzene"	0.29	ng/g dwt	Surface sediment
1346	PCB	"2,3,3',4,4',5'-hexachlorobiphenyl (PCB 157)"	"1,2,3-trichloro-5-(2,3,4-trichlorophenyl)benzene"	0.31	ng/g dwt	Surface sediment
1346	PCB	PCB 154	"2,2',4,4',5,6'-hexachlorobiphenyl"	0.33	ng/g dwt	Surface sediment
1346	PCB	"2,3',4,4',5,5'-hexachlorobiphenyl (PCB 167)"	"2,3',4,4',5,5'-hexachlorobiphenyl"	0.35	ng/g dwt	Surface sediment
1346	PCB	"2,2',3,3',4,5-hexachlorobiphenyl (PCB 129)"	"1,2,3,4-tetrachloro-5-(2,3-dichlorophenyl)benzene"	0.35	ng/g dwt	Surface sediment
1346	PCB	"1,3,5-trichloro-2-(2,4-dichlorophenyl)benzene (PCB 100)"	"2,2',4,4',6-Pentachlorobiphenyl"	0.36	ng/g dwt	Surface sediment
1346	PCB	PCB 83/108	"2,2',3,3',5-pentachlorobiphenyl/2,3,3',4,5'-pentachlorobiphenyl"	0.37	ng/g dwt	Surface sediment
1346	PCB	PCB 119	"2,3',4,4',6-pentachlorobiphenyl"	0.38	ng/g dwt	Surface sediment
1346	PCB	"2,2',3,4,5,5',6-heptachlorobiphenyl (PCB 185)"	"1,2,3,4,5-pentachloro-6-(2,5-dichlorophenyl)benzene"	0.39	ng/g dwt	Surface sediment
1346	PCB	"2,2',3,4,4',5-hexachlorobiphenyl (PCB 137)"	"1,2,3,4-tetrachloro-5-(2,4-dichlorophenyl)benzene"	0.41	ng/g dwt	Surface sediment
1346	PCB	CL6-PCB-134/143	"2,2',3,3',5,6-hexachlorobiphenyl/2,2',3,4,5,6'-hexachlorobiphenyl"	0.46	ng/g dwt	Surface sediment
1346	PCB	"1,2,4,5-tetrachloro-3-(2,3,5,6-tetrachlorophenyl)benzene (PCB 202)"	"2,2',3,3',5,5',6,6'-Octachlorobiphenyl"	0.47	ng/g dwt	Surface sediment
1346	PCB	"2,2',3,3',4,6,6'-heptachlorobiphenyl (PCB 176)"	"1,2,3,5-tetrachloro-4-(2,3,6-trichlorophenyl)benzene"	0.48	ng/g dwt	Surface sediment
1346	PCB	"2,2',3,6'-tetrachlorobiphenyl (PCB 46)"	"1,2,4-trichloro-3-(2-chlorophenyl)benzene"	0.53	ng/g dwt	Surface sediment
1346	PCB	"2,2',3,3',4,5'-hexachlorobiphenyl (PCB 130)"	"1,2,3-trichloro-4-(2,3,5-trichlorophenyl)benzene"	0.58	ng/g dwt	Surface sediment
1346	PCB	PCB 107/109	"2,3,3',4',5-pentachlorobiphenyl/2,3,3',4,6-pentachlorobiphenyl"	0.59	ng/g dwt	Surface sediment
1346	PCB	"2,3,3',4',5,5',6-heptachlorobiphenyl (PCB 193)"	"1,2,3,4,5-pentachloro-6-(3,5-dichlorophenyl)benzene"	0.60	ng/g dwt	Surface sediment
1346	PCB	"2,2',3,3',4,4',5,5',6-nonachlorobiphenyl (PCB 206)"	",2',3,3',4,4',5,5',6-Nonachlorobiphenyl"	0.62	ng/g dwt	Surface sediment
1346	PCB	PCB 172/192	"2,2',3,3',4,5,5'-heptachlorobiphenyl/2,3,3',4,5,5',6-heptachlorobiphenyl"	0.64	ng/g dwt	Surface sediment
1346	PCB	"2,2,'3,3',4,4',5,6-octachlorobiphenyl (PCB 195)"	"2,2',3,3',4,4',5,6-Octachlorobiphenyl"	0.66	ng/g dwt	Surface sediment
1346	PCB	PCB 147	"2,2',3,4',5,6-Hexachlorobiphenyl"	0.66	ng/g dwt	Surface sediment
1346	PCB	"2,2',3,6-tetrachlorobiphenyl (PCB 45)"	"1,2,4-trichloro-3-(2-chlorophenyl)benzene"	0.80	ng/g dwt	Surface sediment
1346	PCB	"2,2',3,3',4,4',6-heptachlorobiphenyl (PCB 171)"	"1,2,3,5-tetrachloro-4-(2,3,4-trichlorophenyl)benzene"	0.87	ng/g dwt	Surface sediment
1346	PCB	PCB 111/117	"2,3,3',5,5'-pentachlorobiphenyl/2,3,4',5,6-pentachlorobiphenyl"	0.89	ng/g dwt	Surface sediment
1346	PCB	"2,2',3,3',5,5',6-heptachlorobiphenyl (PCB 178)"	"1,2,4,5-tetrachloro-3-(2,3,5-trichlorophenyl)benzene"	0.91	ng/g dwt	Surface sediment
1346	PCB	"2,3,3',4,4',5-hexachlorobiphenyl (PCB 156)"	"1,2,3,4-tetrachloro-5-(3,4-dichlorophenyl)benzene"	0.91	ng/g dwt	Surface sediment
1346	PCB	"2,2',3,3',4-pentachlorobiphenyl (PCB 82)"	"1,2,3-trichloro-4-(2,3-dichlorophenyl)benzene"	0.98	ng/g dwt	Surface sediment
1346	PCB	"2,3',5-trichlorobiphenyl (PCB 26)"	"1,4-dichloro-2-(3-chlorophenyl)benzene"	1.00	ng/g dwt	Surface sediment
1346	PCB	"3,3'4,4'-tetrachlorobiphenyl (PCB 77)"	"3,3',4,4'-tetrachlorobiphenyl"	1.02	ng/g dwt	Surface sediment
1346	PCB	"2,2',3,3'-tetrachlorobiphenyl (PCB 40)"	"1,2-dichloro-3-(2,3-dichlorophenyl)benzene"	1.05	ng/g dwt	Surface sediment
1346	PCB	PCB 85/120	"2,2',3,4,4'-pentachlorobiphenyl/2,3',4,5,5'-pentachlorobiphenyl"	1.06	ng/g dwt	Surface sediment
1346	PCB	"2,2',3,4',6-pentachlorobiphenyl (PCB 91)"	"1,2,4-trichloro-3-(2,4-dichlorophenyl)benzene"	1.36	ng/g dwt	Surface sediment
1346	PCB	"2,3,4'-trichlorobiphenyl (PCB 22)"	"1,2-dichloro-3-(4-chlorophenyl)benzene"	1.43	ng/g dwt	Surface sediment
1346	Pesticides	"o,p'-DDE (2,4'-DDE)"	"1-chloro-2-[2,2-dichloro-1-(4-chlorophenyl)ethenyl]benzene"	1.44	ng/g dwt	Surface sediment
1346	Herbicides	cis-nonachlor	"1,3,4,5,7,8,9,10,10-nonachlorotricyclo[5.2.1.0^{2,6}]dec-8-ene"	1.49	ng/g dwt	Surface sediment
1346	PCB	"2,2'3,3',4,4'-hexachlorobiphenyl (PCB 128)"	"1,2,3-trichloro-4-(2,3,4-trichlorophenyl)benzene"	1.50	ng/g dwt	Surface sediment
1346	PCB	PCB 158/160	"2,3,3',4,4',6-Hexachlorobiphenyl/2,3,3',4,5,6-hexachlorobiphenyl"	1.56	ng/g dwt	Surface sediment
1346	PCB	"1,2,4-trichloro-3-(2,3-dichlorophenyl)benzene (PCB 84)"	"2,2',3,3',6-pentachlorobiphenyl"	1.57	ng/g dwt	Surface sediment
1346	PCB	"1,2,5-trichloro-3-(2,5-dichlorophenyl)benzene (PCB 92)"	"2,2',3,5,5'-pentachlorobiphenyl"	1.61	ng/g dwt	Surface sediment
1346	PCB	"2,2',4-trichlorobiphenyl (PCB 17)"	"2,4-dichloro-1-(2-chlorophenyl)benzene"	1.66	ng/g dwt	Surface sediment
1346	PCB	"2,2',3,3',5,6,6'-heptachlorobiphenyl (PCB 179)"	"1,2,4,5-tetrachloro-3-(2,3,6-trichlorophenyl)benzene"	1.79	ng/g dwt	Surface sediment
1346	PCB	"2,2',3,4',5,5'-hexachlorobiphenyl (PCB 146)"	"1,2,4-trichloro-5-(2,3,5-trichlorophenyl)benzene"	1.86	ng/g dwt	Surface sediment
1346	PCB	PCB 51	"2,2',4,6'-tetrachlorobiphenyl"	1.89	ng/g dwt	Surface sediment
1346	PCB	"2,2',3,3',5,6'/2,2',3,4,5',6-hexachlorobiphenyl (PCB 135/144)"	"1,2,5-trichloro-3-(2,3,6-trichlorophenyl)benzene/1,2,3,5-tetrachloro-4-(2,5-dichlorophenyl)benzene"	1.94	ng/g dwt	Surface sediment
1346	PCB	"2,2',3,3',6,6'-hexachlorobiphenyl (PCB 136)"	"1,2,4-trichloro-3-(2,3,6-trichlorophenyl)benzene"	1.96	ng/g dwt	Surface sediment
1346	PCB	"1,4-dichloro-2-(2,6-dichlorophenyl)benzene (PCB 53)"	"2,2',5,6'-tetrachlorobiphenyl"	2.06	ng/g dwt	Surface sediment
1346	PCB	"2,2',3,4,4',5',6-heptachlorobiphenyl (PCB 183)"	"1,2,3,5-tetrachloro-4-(2,4,5-trichlorophenyl)benzene"	2.11	ng/g dwt	Surface sediment
1346	PCB	"2,2',3,3',4,5',6'-heptachlorobiphenyl (PCB 177)"	"1,2,4,5-tetrachloro-3-(2,3,4-trichlorophenyl)benzene"	2.17	ng/g dwt	Surface sediment
1346	PCB	1-chloro-3-(2-chlorophenyl)benzene (PCB 6)	"2,3'-dichlorobiphenyl"	2.28	ng/g dwt	Surface sediment
1346	PCB	"2,2',3,3',4,4',5,5'-octachlorobiphenyl (PCB 194)"	"1,2,3,4-tetrachloro-5-(2,3,4,5-tetrachlorophenyl)benzene"	2.37	ng/g dwt	Surface sediment
1346	PCB	"2,2',3,3',4,5,5',6'-octachlorobiphenyl (PCB 199)"	"1,2,3,4-tetrachloro-5-(2,3,5,6-tetrachlorophenyl)benzene"	2.41	ng/g dwt	Surface sediment
1346	PCB	"2,2',3,4,5,5'-hexachlorobiphenyl (PCB 141)"	"1,2,3,4-tetrachloro-5-(2,5-dichlorophenyl)benzene"	2.42	ng/g dwt	Surface sediment
1346	PCB	"1,2,3,4-tetrachloro-5-(2-chlorophenyl)benzene/1,2,4-trichloro-5-(2,3-dichlorophenyl)benzene (PCB 86/97)"	"2,2',3,4,5-pentachlorobiphenyl/2,2',3,4',5'-Pentachlorobiphenyl"	2.49	ng/g dwt	Surface sediment
1346	PCB	PCB 42/59	"2,2',3,4'-tetrachlorobiphenyl/2,3,3',6-tetrachlorobiphenyl"	2.59	ng/g dwt	Surface sediment
1346	PCB	PCB 132/168	"2,2',3,3',4,6'-Hexachlorobiphenyl/2,3',4,4',5',6-hexachlorobiphenyl"	2.70	ng/g dwt	Surface sediment
1346	PCB	PCB 87/115/116	"2,2',3,4,5'-pentachlorobiphenyl/2,3,4,4',6-pentachlorobiphenyl/2,3,4,5,6-Pentachlorobiphenyl"	2.95	ng/g dwt	Surface sediment
1346	PCB	"2,2',3,3',4,4',5,6'/2,2',3,4,4',5,5',6-octachlorobiphenyl (PCB 196/203)"	"1,2,3,4-tetrachloro-5-(2,3,4,6-tetrachlorophenyl)benzene/1,2,3,4,5-pentachloro-6-(2,4,5-trichlorophenyl)benzene"	2.97	ng/g dwt	Surface sediment
1346	PCB	PCB 105/127	"2,3,3',4,4'-pentachlorobiphenyl/3,3',4,5,5'-pentachlorobiphenyl"	3.09	ng/g dwt	Surface sediment
1346	PCB	"2,2',3,5,5',6-hexachlorobiphenyl (PCB 151)"	"1,2,4,5-tetrachloro-3-(2,5-dichlorophenyl)benzene"	3.20	ng/g dwt	Surface sediment
1346	PCB	"2,2',3/2,4',6-trichlorobiphenyl (PCB 16/32)"	"1,2-dichloro-3-(2-chlorophenyl)benzene/1,3-dichloro-2-(4-chlorophenyl)benzene"	3.31	ng/g dwt	Surface sediment
1346	PCB	"2,2',4,4',5-pentachlorobiphenyl (PCB 99)"	"1,2,4-trichloro-5-(2,4-dichlorophenyl)benzene"	3.46	ng/g dwt	Surface sediment
1346	PCB	PCB 174/181	"2,2',3,3',4,5,6'-heptachlorobiphenyl/2,2',3,4,4',5,6-heptachlorobiphenyl"	3.61	ng/g dwt	Surface sediment
1346	PCB	"2,3,3',4'/2,3,4,4'-tetrachlorobiphenyl (PCB 56/60)"	"1,2-dichloro-4-(2,3-dichlorophenyl)benzene/1,2,3-trichloro-4-(4-chlorophenyl)benzene"	3.84	ng/g dwt	Surface sediment
1346	PCB	"2,2',5-trichlorobiphenyl (PCB 18)"	"1,4-dichloro-2-(2-chlorophenyl)benzene"	3.91	ng/g dwt	Surface sediment
1346	Insecticides	"o,p'-DDT (2,4'-DDT)"	"1-chloro-4-[2,2,2-trichloro-1-(2-chlorophenyl)ethyl]benzene"	4.41	ng/g dwt	Surface sediment
1346	Pesticides	trans-nonachlor	"1,2,3,4,5,6,7,8,8-nonachloro-3a,4,7,7a- tetrahydro-4,7-methanoindan"	4.84	ng/g dwt	Surface sediment
1346	PCB	PCB 95/93	"2,2',3,5',6-pentachlorobiphenyl/2,2',3,5,6-pentachlorobiphenyl"	4.90	ng/g dwt	Surface sediment
1346	PCB	"2,2',3,3',4,4',5/2,3,3',4,4',5,6-heptachlorobiph始yle (PCB 170/190)"	"2,2',3,3',4,4',5/2,3,3',4,4',5,6-Heptachlorobiphenyl (PCB 170/190)"	4.96	ng/g dwt	Surface sediment
1346	PCB	"2,4',5-trichlorobiphenyl (PCB 31)"	"1,4-dichloro-2-(4-chlorophenyl)benzene"	5.07	ng/g dwt	Surface sediment
1346	PCB	"2,2',3,4,4',5',6/2,2',3,4',5,5',6-heptachlorobiphenyl (PCB 182/187)"	"1,2,3,4-tetrachloro-5-(2,4,6-trichlorophenyl)benzene/1,2,4,5-tetrachloro-3-(2,4,5-trichlorophenyl)benzene"	5.13	ng/g dwt	Surface sediment
1346	PCB	"2,4,4'-trichlorobiphenyl (PCB 28)"	"2,4-dichloro-1-(4-chlorophenyl)benzene"	5.46	ng/g dwt	Surface sediment
1346	PCB	PCB 49/43	"2,2',4,5'-tetrachlorobiphenyl/2,2',3,5-tetrachlorobiphenyl"	5.70	ng/g dwt	Surface sediment
1346	PCB	"2,2',3,5'-tetrachlorobiphenyl (PCB 44)"	"1,2-dichloro-3-(2,5-dichlorophenyl)benzene"	5.75	ng/g dwt	Surface sediment
1346	PCB	PCB 66/80	"2,3',4,4'-tetrachlorobiphenyl/3,3',5,5'-tetrachlorobiphenyl"	5.92	ng/g dwt	Surface sediment
1346	PCB	PCB 118/106	"2,3',4,4',5-Pentachlorobiphenyl/2,3,3',4,5-pentachlorobiphenyl"	6.26	ng/g dwt	Surface sediment
1346	Pesticides	alpha-chlordane	"(1a ,2a ,3aa ,4b ,7b ,7aa )-1,2,4,5,6,7,8,8-Octachloro-2,3,3a,4,7,7a-hexahydro-
4,7-methano-1H-indene"	6.69	ng/g dwt	Surface sediment
